#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1625000,1624.9999999684858,-37951.02420733115,6536.481063763233,-31414.54314356792,253.35416410924495
1630000,1629.9999999683675,-37785.730380828405,6679.2931777786835,-31106.43720304972,258.8895651022416
1635000,1634.9999999682493,-37678.899934102,6594.94059218897,-31083.959341913032,255.62005684480755
1640000,1639.999999968131,-37915.81874002841,6837.429360668966,-31078.38937935944,265.0189273754229
1645000,1644.9999999680128,-37471.22486106251,6877.843860865319,-30593.38100019719,266.58539438041487
1650000,1649.9999999678946,-37461.965574106,6732.971909762298,-30728.9936643437,260.9701540520891
1655000,1654.9999999677764,-37548.94173921834,6743.476455553284,-30805.465283665057,261.3773105009888
1660000,1659.9999999676581,-37749.28707716014,6573.703448799606,-31175.58362836053,254.79690465343825
1665000,1664.99999996754,-37761.37935166654,6660.722284407335,-31100.657067259206,258.16975682605096
1670000,1669.9999999674217,-37693.87432211895,6816.259825187228,-30877.614496931725,264.1983956681882
1675000,1674.9999999673034,-37711.38993178273,6610.594393463289,-31100.795538319442,256.22679856077053
1680000,1679.9999999671852,-37815.37141620422,6612.16398057219,-31203.207435632034,256.2876357950703
1685000,1684.999999967067,-37994.24802258154,6809.982345508052,-31184.265677073487,263.95508040400927
1690000,1689.9999999669487,-37707.99053315474,6634.2022491985945,-31073.788283956146,257.14183962000163
1695000,1694.9999999668305,-37859.49658055777,6608.9399517464735,-31250.556628811293,256.1626723598158
1700000,1699.9999999667123,-37804.44552485803,6647.6374903479,-31156.808034510126,257.6625898918656
1705000,1704.999999966594,-37515.348981925934,6626.809888815921,-30888.539093110012,256.8553115527929
1710000,1709.9999999664758,-37579.81540518259,6690.971199854101,-30888.84420532849,259.3422055203052
1715000,1714.9999999663576,-37917.48944426759,6736.431788285242,-31181.057655982346,261.1042590273118
1720000,1719.9999999662393,-38019.79905479266,6651.509860038876,-31368.289194753786,257.81268303473695
1725000,1724.999999966121,-37728.55814713036,6897.616691359323,-30830.941455771037,267.3517897685472
1730000,1729.9999999660029,-37827.07700898126,6679.244447616252,-31147.832561365005,258.8876763199673
1735000,1734.9999999658846,-38001.49536113286,6724.630613755734,-31276.864747377127,260.6468452171493
1740000,1739.9999999657664,-37954.64231038525,6674.187825516607,-31280.454484868642,258.69168152509604
1745000,1744.9999999656482,-37677.902618645574,6815.538948071982,-30862.36367057359,264.17045445376766
1750000,1749.99999996553,-37626.410950949874,6830.184570045236,-30796.226380904638,264.7381191156396
1755000,1754.9999999654117,-37530.511883760635,6826.938741188513,-30703.573142572124,264.6123107106562
1760000,1759.9999999652935,-37653.799037182616,6736.939530791393,-30916.85950639122,261.1239391391294
1765000,1764.9999999651752,-37953.00848868691,6788.572642824753,-31164.435845862157,263.1252398102339
1770000,1769.999999965057,-37741.6435060122,6711.016460646175,-31030.627045366025,260.1191603133791
1775000,1774.9999999649388,-37768.37636319887,6764.664103328281,-31003.71225987059,262.1985442411482
1780000,1779.9999999648205,-38041.113317274765,6762.1212729636445,-31278.99204431112,262.0999840747193
1785000,1784.9999999647023,-38191.88148029318,6670.218381288085,-31521.663099005098,258.5378257708018
1790000,1789.999999964584,-38090.90015432774,6772.90972241714,-31317.9904319106,262.5181446364439
1795000,1794.9999999644658,-37905.77649383491,6695.856192823519,-31209.920301011385,259.5315479659382
1800000,1799.9999999643476,-37581.74422866266,6830.650067298902,-30751.09416136376,264.75616180044926
1805000,1804.9999999642293,-38175.14457943324,6682.308221011019,-31492.83635842222,259.00642825084253
1810000,1809.999999964111,-37691.968725438855,6564.993546395699,-31126.975179043155,254.45930862562315
1815000,1814.9999999639929,-38000.97029204567,6712.853040659678,-31288.117251385993,260.19034619911827
1820000,1819.9999999638746,-38284.64726406084,6672.604385994195,-31612.042878066648,258.63030737091356
1825000,1824.9999999637564,-37697.83380921653,6723.965188861483,-30973.868620355046,260.62105333215555
1830000,1829.9999999636382,-37790.956410111816,6728.079511813815,-31062.876898298,260.78052458928846
1835000,1834.99999996352,-37780.46144478549,6827.815472187613,-30952.64597259788,264.646292825384
1840000,1839.9999999634017,-37874.483240680864,6798.188680170091,-31076.294560510774,263.49795765029273
1845000,1844.9999999632835,-37725.50529766385,6765.074493622165,-30960.43080404168,262.214450978864
1850000,1849.9999999631652,-37693.066760160225,6769.635294017535,-30923.43146614269,262.3912277124866
1855000,1854.999999963047,-37871.00709167133,6512.579349186702,-31358.42774248463,252.4277330742213
1860000,1859.9999999629288,-37723.944864285106,6714.566257588069,-31009.378606697035,260.25675052869497
