#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1675000,837.4999999836517,-33316.3689584143,9739.955944299683,-23576.413014114616,290.60091997564405
1680000,839.9999999835926,-33406.32677329308,9957.870236124043,-23448.45653716904,298.11313408327356
1685000,842.4999999835335,-33695.58584554866,9929.236414939347,-23766.349430609313,306.9840756095336
1690000,844.9999999834744,-33376.11371957185,9693.157350089263,-23682.956369482585,299.44856967699036
1695000,847.4999999834153,-33055.46894579963,9861.19453996668,-23194.274405832948,297.03597104763253
1700000,849.9999999833561,-33325.426121740136,9843.045920178123,-23482.380201562013,301.0752055786614
1705000,852.499999983297,-33291.761045426596,9683.371407097591,-23608.389638329005,295.7597404050937
1710000,854.9999999832379,-33149.727364566876,9901.884450868474,-23247.8429136984,297.3006736444201
1715000,857.4999999831788,-33259.33064705343,9903.637853983466,-23355.692793069964,297.0844055322927
1720000,859.9999999831197,-33362.9418611289,9867.840756208596,-23495.101104920304,299.8355327333908
1725000,862.4999999830605,-33615.91877238103,9929.69011109068,-23686.22866129035,295.739307738626
1730000,864.9999999830014,-33342.88072861615,9564.446085503267,-23778.43464311288,290.53533391276886
1735000,867.4999999829423,-33592.65072311787,9447.802970067964,-24144.847753049908,284.5382712809701
1740000,869.9999999828832,-33574.21388618322,9697.412457821036,-23876.801428362185,289.4861077365951
1745000,872.4999999828241,-33317.44425592269,9676.169680572966,-23641.274575349722,294.49619016025775
1750000,874.999999982765,-33543.40224675252,9650.555512925155,-23892.846733827366,292.96114903008913
1755000,877.4999999827058,-33245.837033822434,9776.63133197608,-23469.205701846353,299.2553413425924
1760000,879.9999999826467,-33409.73308310239,9885.456738323002,-23524.276344779384,294.55712883350134
1765000,882.4999999825876,-33338.16423729295,9883.00631200318,-23455.15792528977,299.7355027159132
1770000,884.9999999825285,-33601.98713952466,9759.506405859358,-23842.480733665303,297.311317591352
1775000,887.4999999824694,-33116.828319669,9760.80517295773,-23356.023146711275,295.6102251528742
1780000,889.9999999824103,-33534.018453576835,9656.39339455089,-23877.625059025944,296.62913757115285
1785000,892.4999999823511,-33444.37391842017,9787.604828445168,-23656.769089975,298.72062835407496
1790000,894.999999982292,-33512.455803523306,9461.00541657436,-24051.450386948945,284.83066829803806
1795000,897.4999999822329,-33504.468028346775,9787.276879698285,-23717.19114864849,293.05831648382286
1800000,899.9999999821738,-33482.62390407594,9693.76186903896,-23788.86203503698,291.7806976717286
1805000,902.4999999821147,-33001.85631267028,9691.46811850094,-23310.38819416934,297.4001169056189
1810000,904.9999999820556,-33537.733718566364,9922.606331728455,-23615.127386837907,304.5440486636449
1815000,907.4999999819964,-33552.41458167927,10017.138628525781,-23535.27595315349,307.1641479278886
1820000,909.9999999819373,-33048.03395379521,9942.02371808572,-23106.010235709487,307.9447290709396
1825000,912.4999999818782,-32988.78386149625,10165.258682908254,-22823.525178588,306.8038758004303
1830000,914.9999999818191,-33157.69976441306,9991.362269208788,-23166.337495204272,299.5550938345773
1835000,917.49999998176,-33386.48274772894,9949.330267505266,-23437.15248022367,298.63856955382204
1840000,919.9999999817009,-32959.31179845589,10010.45213400299,-22948.859664452903,297.98112023041836
1845000,922.4999999816417,-33070.449748029,9894.574655960443,-23175.875092068556,301.8799035544965
1850000,924.9999999815826,-33341.9411983639,9821.53219462223,-23520.409003741668,294.93216686846483
1855000,927.4999999815235,-33223.61247131927,9732.239882051463,-23491.372589267805,291.9348252737007
1860000,929.9999999814644,-32982.30567099829,9812.984391582151,-23169.32127941614,299.18835721463483
1865000,932.4999999814053,-33192.184811116196,9893.473206283583,-23298.711604832613,296.75632907045
1870000,934.9999999813461,-33330.32470204891,9830.488788684994,-23499.835913363913,291.34922817726925
